"","Date","Open","High","Low","Close","Volume","Market.Cap","btc_market_price","btc_total_bitcoins","btc_market_cap","btc_trade_volume","btc_blocks_size","btc_avg_block_size","btc_n_orphaned_blocks","btc_n_transactions_per_block","btc_median_confirmation_time","btc_hash_rate","btc_difficulty","btc_miners_revenue","btc_transaction_fees","btc_cost_per_transaction_percent","btc_cost_per_transaction","btc_n_unique_addresses","btc_n_transactions","btc_n_transactions_total","btc_n_transactions_excluding_popular","btc_n_transactions_excluding_chains_longer_than_100","btc_output_volume","btc_estimated_transaction_volume","btc_estimated_transaction_volume_usd","Quarter","Year","price","hash_rate","diff","trans"
"67",2013-07-03,90.41,90.98,76.98,77.53,"-","1,027,160,000",82.8,11365275,941044770,8559138.675,8762,0.0904954742857,0,198,7.56666666667,185.602368506,21335329.114,364651.2,29.49682754,1.66046849706,10.3151594014,53642,35351,20260138,25803,21148,744097.361618,265226,21960742,3,2013,82.8,185.602368506,21335329.114,35351
"68",2013-07-04,78.89,83.11,72,80.53,"-","896,693,000",79.8,11369525,907288095,7688366.207,8777,0.0917274882353,0,207,7.18333333333,180.299443692,21335329.114,340825.8,21.101607,1.31073495397,9.86185763889,53347,34560,20294698,26097,23585,887100.576397,325848,26002648,3,2013,79.8,180.299443692,21335329.114,34560
"69",2013-07-05,79.99,80,65.53,68.43,"-","909,526,000",67.85844,11373950,771818503.638,9963812.3974,8793,0.0930913728814,0,230,7.35,187.723538432,21335329.114,302512.92552,33.41026781,1.3051742029,8.33575612466,47699,36291,20330989,22418,21522,964524.838527,341564,23177973,3,2013,67.85844,187.723538432,21335329.114,36291
"70",2013-07-06,68.5,75,66.82,70.28,"-","779,255,000",69.34602,11378650,789064090.473,4524115.951,8809,0.088889106383,0,213,6.83333333333,199.389973024,21335329.114,328076.02062,31.75035904,1.88395161428,8.87195491008,46957,36979,20367968,22481,21538,845854.810616,251121,17414249,3,2013,69.34602,199.389973024,21335329.114,36979
"71",2013-07-07,68.75,74.56,66.62,74.56,"-","782,352,000",70.942,11383325,807555842.15,3859606.632,8823,0.0755923475936,0,303,6.73333333333,198.329388061,21335329.114,332859.864,17.31315056,2.77891575415,11.5316079681,37506,28865,20396833,17764,17713,670229.727541,168843,11978048,3,2013,70.942,198.329388061,21335329.114,28865
"72",2013-07-08,76.5,80,72.6,76.52,"-","870,912,000",77.64,11387975,884162379,6565534.36,8840,0.0922767473118,0,266,6.98333333333,197.268803098,21335329.114,363432.84,31.43815723,2.46962547769,9.84592652796,47647,36912,20433745,23029,20277,684014.095254,189543,14716112,3,2013,77.64,197.268803098,21335329.114,36912
"73",2013-07-09,76,78.3,72.52,76.69,"-","865,585,000",76.32791,11393000,869603878.63,4057731.7599,8859,0.0961539651741,0,209,5.93333333333,213.177577541,21335329.114,386219.2246,35.161138,1.59159990973,9.24478120976,54846,41777,20475522,26041,21467,1087300.05304,317919,24266100,3,2013,76.32791,213.177577541,21335329.114,41777
"74",2013-07-10,76.72,87,76.2,86.76,"-","874,138,000",78.58899,11397275,895700331.002,7786461.2814,8877,0.105460116959,0,214,7.6,181.360028655,21335329.114,338011.24599,26.25884419,1.32530599696,8.59204997433,55835,39340,20514862,26244,21899,1218489.97585,324529,25504393,3,2013,78.58899,181.360028655,21335329.114,39340
"75",2013-07-11,88,90.28,85.08,88.98,"-","1,003,090,000",87.15,11402075,993690836.25,5140027.9938,8896,0.0991525885417,0,236,7.06666666667,249.708212058,26162875.6826,421195.95,33.81696437,2.36910374923,10.2630592105,56988,41040,20555902,29490,22803,956221.102451,204001,17778704,3,2013,87.15,249.708212058,26162875.6826,41040
"76",2013-07-12,88.98,104,88.17,93.59,"-","1,014,640,000",97.8,11406200,1115526360,14015999.9247,8919,0.145192351515,0,234,8.58333333333,214.592994737,26162875.6826,406554.6,32.05021445,1.26228766823,8.12378059746,69663,50045,20605947,33625,24701,1134412.88772,329323,32207761,3,2013,97.8,214.592994737,26162875.6826,50045
"77",2013-07-13,93.99,98.25,88.06,98.13,"-","1,072,140,000",95.995,11409975,1095300550.12,4232479.392,8938,0.129102033113,0,239,9.58333333333,196.385104275,26162875.6826,364781,25.13594621,1.32416989269,9.04871877558,57072,40313,20646260,25977,20754,881201.15867,286972,27547900,3,2013,95.995,196.385104275,26162875.6826,40313
"78",2013-07-14,98.7,98.7,92.86,94.69,"-","1,126,260,000",94.75,11414050,1081481237.5,1843336.1934,8954,0.0998727546012,0,224,7.65,211.991867528,26162875.6826,389043.5,31.82965821,2.4050004882,11.3921961933,38740,34150,20680410,17989,16762,694343.801057,170728,16176442,3,2013,94.75,211.991867528,26162875.6826,34150
"79",2013-07-15,93.61,101.9,93.11,98.4,"-","1,068,520,000",98.37516,11418325,1123279548.81,5024719.8024,8971,0.102441690058,0,179,7.41666666667,222.396376364,26162875.6826,422816.43768,23.34949228,2.85071015188,11.5089672187,46589,36738,20717148,21699,21281,605676.645716,150769,14831969,3,2013,98.37516,222.396376364,26162875.6826,36738
"80",2013-07-16,98.89,99.86,96.14,97.45,"-","1,129,260,000",97.01,11422425,1108089449.25,2736400.24,8988,0.108564170732,0,189,8.41666666667,213.292431133,26162875.6826,401039.34,34.01475967,1.84294977509,10.3403295173,53761,38784,20755932,25421,22820,906868.49648,224314,21760731,3,2013,97.01,213.292431133,26162875.6826,38784
"81",2013-07-17,96.71,99.97,96.18,98.5,"-","1,104,760,000",97.97,11426650,1119468900.5,2598642.436,9006,0.106713047337,0,206,7.7,219.795249155,26162875.6826,417156.26,33.40695216,1.16525836283,10.5435677998,54355,39565,20795497,26069,22665,1104177.14437,365413,35799465,3,2013,97.97,219.795249155,26162875.6826,39565
"82",2013-07-18,98.5,98.8,86.2,90.58,"-","1,125,660,000",90.40001,11430950,1033357994.31,7713499.6501,9025,0.111031197674,0,273,6.81666666667,223.696939968,26162875.6826,391160.84327,27.59409047,1.30927871957,9.48107819934,54308,41257,20836754,26312,21070,965209.821065,330487,29876056,3,2013,90.40001,223.696939968,26162875.6826,41257
"83",2013-07-19,90.07,95.2,87.8,92.17,"-","1,029,670,000",93.41082,11435175,1068169073.59,3460576.9605,9041,0.100441207101,0,259,7.25,219.795249155,26162875.6826,397743.27156,33.02637011,1.49490149898,10.4614221873,48100,38020,20874774,24401,21145,872196.437075,284835,26606654,3,2013,93.41082,219.795249155,26162875.6826,38020
"84",2013-07-20,92,93.1,89.27,89.39,"-","1,052,140,000",91.8775,11439850,1051064818.38,1359814.5242,9056,0.0806899144385,0,308,7,243.205394035,26162875.6826,431456.74,21.48857703,3.49110240926,12.8310456195,44457,33626,20908400,20029,18654,567387.924464,134513,12358753,3,2013,91.8775,243.205394035,26162875.6826,33626
"85",2013-07-21,89.82,91.95,88,90.76,"-","1,027,640,000",88.93999,11444725,1017893727.05,1150392.8898,9073,0.0896997076923,0,232,6.93333333333,253.609902871,26162875.6826,435894.89099,26.49400011,3.77160135334,11.817994008,43487,36884,20945284,21524,18035,505908.066565,129945,11557290,3,2013,88.93999,253.609902871,26162875.6826,36884
"86",2013-07-22,92,92,90.08,91.61,"-","1,053,000,000",91.788,11449225,1050901464.3,1615444.4042,9089,0.0933226333333,0,218,7,279.682550204,31256960.7278,414973.548,21.9931243,2.0055229737,11.1381364039,46082,37257,20982541,22602,19971,866111.17252,225427,20691538,3,2013,91.788,279.682550204,31256960.7278,37257
"87",2013-07-23,91.6,96.82,91.6,95.56,"-","1,048,820,000",95.396,11452850,1092556078.6,3710803.428,9107,0.127107793103,0,187,9.25,225.299832109,31256960.7278,348767.776,31.91271509,1.18407926562,8.79749207951,54206,39644,21022185,26085,22915,1029842.14766,308763,29454766,3,2013,95.396,225.299832109,31256960.7278,39644
"88",2013-07-24,95.56,95.99,93,94.51,"-","1,094,490,000",93.6216,11456700,1072594584.72,2339401.6065,9125,0.121127266234,0,266,8.35,239.283959619,31256960.7278,363439.0512,32.92301081,1.64447918991,9.09438858945,54521,39963,21062148,26735,23187,844442.524836,236063,22100556,3,2013,93.6216,239.283959619,31256960.7278,39963
"89",2013-07-25,94.5,97.33,93.87,96.9,"-","1,082,800,000",96.2,11460125,1102464025,3342808.416,9144,0.145515941606,0,216,9.33333333333,212.869496544,31256960.7278,332755.8,34.86795346,1.89449705153,7.86582356278,51978,42304,21104452,26580,20329,777831.892904,182581,17564335,3,2013,96.2,212.869496544,31256960.7278,42304
"90",2013-07-26,96.95,97.47,96,96.02,"-","1,111,160,000",96.39475,11464575,1105124840.98,1915553.718,9163,0.110918668539,0,260,7.01666666667,276.574966313,31256960.7278,431077.322,22.80421394,2.19600190244,10.4054581925,55955,41428,21145880,27299,20744,869402.177016,203643,19630098,3,2013,96.39475,276.574966313,31256960.7278,41428
"91",2013-07-27,96.02,97,93,94.12,"-","1,100,900,000",95.20461,11468700,1091873110.71,1896908.4112,9179,0.100409090909,0,247,7.88333333333,256.375671021,31256960.7278,395575.15455,30.69502419,2.85093119492,10.9921681315,42750,35987,21181867,21881,19207,533718.336343,145742,13875296,3,2013,95.20461,256.375671021,31256960.7278,35987
"92",2013-07-28,94.4,100.58,94,99.76,"-","1,082,750,000",99.00001,11473125,1135839489.73,5131723.0068,9194,0.0877309887006,0,279,7.63333333333,275.021174368,31256960.7278,439956.04444,19.93133624,4.30833424237,13.2873076754,37554,33111,21214978,18416,18002,475543.786781,103149,10211744,3,2013,99.00001,275.021174368,31256960.7278,33111
"93",2013-07-29,98.6,102.5,98.45,101.2,"-","1,131,340,000",101.04202,11477275,1159687050.1,3773282.175,9214,0.125856921687,0,274,8.2,257.929462966,31256960.7278,422355.6436,30.87144133,2.32401660555,9.54260378671,54397,44260,21259238,26191,20827,801401.498917,179861,18173521,3,2013,101.04202,257.929462966,31256960.7278,44260
"94",2013-07-30,101.49,107.99,100.47,107.99,"-","1,164,940,000",101.89998,11481900,1170005380.36,4303074.945,9232,0.0983072,0,260,6.35,287.451509932,31256960.7278,475057.70676,37.36421201,2.72448600468,11.8770365208,55581,39998,21299236,27480,21575,881026.573102,171115,17436599,3,2013,101.89998,287.451509932,31256960.7278,39998
"95",2013-07-31,107.95,111.34,103.88,106.09,"-","1,239,630,000",104.95555,11486875,1205611283.41,7252466.6624,9257,0.127151130653,0,249,6.31666666667,309.20459717,31256960.7278,526876.861,45.52101435,1.88430056116,10.1480548739,69550,51919,21351155,33198,24104,1031238.99555,266412,27961402,3,2013,104.95555,309.20459717,31256960.7278,51919
"96",2013-08-01,106.21,108,103.01,104,"-","1,220,190,000",104.19,11491500,1197299385,2542720.5126,9278,0.115797081081,0,276,6.85,287.451509932,31256960.7278,485108.64,31.49185887,1.95588527229,10.5865753006,82370,45823,21396978,31084,22983,1103374.37768,238051,24802510,3,2013,104.19,287.451509932,31256960.7278,45823
"97",2013-08-02,104.86,108,101.21,104.5,"-","1,205,070,000",105.5,11496250,1212854375,4703695.0281,9302,0.128248142105,0,325,6.33333333333,295.22046966,31256960.7278,505450.5,41.01530553,2.93396742309,9.50559483958,84776,53174,21450152,33698,22648,906937.487932,163294,17227543,3,2013,105.5,295.22046966,31256960.7278,53174
"98",2013-08-03,104.5,105.78,102,104,"-","1,201,490,000",103.80001,11500725,1193775370.01,1460399.5672,9324,0.123600346369,0,282,6.73333333333,332.726003145,37392766.1365,467411.44503,28.01755065,2.13927775582,9.52637205809,53305,49065,21499217,25934,20972,738992.073676,210492,21849030,3,2013,103.80001,332.726003145,37392766.1365,49065
"99",2013-08-04,104.95,105.95,103.52,105.14,"-","1,207,100,000",104.67459,11505000,1204281157.95,1096524.647,9344,0.122122356725,0,255,6.75,317.85556725,37392766.1365,450833.45913,32.74170112,4.59023105264,10.1072404244,46413,44605,21543822,20226,18516,501888.051747,93830,9821585,3,2013,104.67459,317.85556725,37392766.1365,44605
"100",2013-08-05,105.12,107.77,105,106.22,"-","1,209,520,000",106.4,11509800,1224642720,2901516.2976,9365,0.113242625,0,261,6.6,356.890461474,37392766.1365,513592.8,27.05473128,3.09781909161,10.7215163977,57924,47903,21591725,25770,22924,795629.125369,155819,16579173,3,2013,106.4,356.890461474,37392766.1365,47903
"101",2013-08-06,106.72,107.38,105.56,106.75,"-","1,228,440,000",106.88378,11514525,1230715956.9,2497134.7674,9388,0.123815730159,0,191,6.21666666667,351.314048013,37392766.1365,509301.2117,40.53861293,2.93779498909,9.74552643896,61468,52260,21643985,27939,24348,749616.265632,162196,17336173,3,2013,106.88378,351.314048013,37392766.1365,52260
"102",2013-08-07,106.75,106.75,106.75,106.75,"-","1,229,100,000",105.6,11518925,1216398480,1685853.5644,9413,0.143385710227,0,200,6.65,327.149589684,37392766.1365,467808,30.18051369,3.00319361908,8.17488859764,64048,57225,21701210,28170,23524,805001.560942,147510,15577018,3,2013,105.6,327.149589684,37392766.1365,57225
"103",2013-08-08,106.75,106.75,101.26,103,"-","1,229,100,000",101.9,11523975,1174293052.5,4300491.2626,9438,0.125402044554,0,278,6.35,375.478506342,37392766.1365,519588.1,49.6207779,3.42436041195,9.10982712673,61019,57036,21758246,28609,23227,785257.108572,148904,15173289,3,2013,101.9,375.478506342,37392766.1365,57036
"104",2013-08-09,103.07,105.75,101.94,102.8,"-","1,187,920,000",102.3,11529175,1179434602.5,2449559.4361,9461,0.113114336538,0,327,5.8,386.631333263,37392766.1365,536563.5,45.849913,3.80308754877,10.0780131853,57904,53241,21811487,25338,22873,640799.004245,137914,14108629,3,2013,102.3,386.631333263,37392766.1365,53241
"105",2013-08-10,102.8,103.9,102.41,103,"-","1,185,310,000",102.61802,11534150,1183611635.38,864319.5957,9484,0.119099839196,0,353,5.61666666667,369.902092882,37392766.1365,513500.57208,29.35579481,4.50659702495,9.86742067794,52564,52040,21863527,23776,18880,517153.942519,111037,11394420,3,2013,102.61802,369.902092882,37392766.1365,52040
"106",2013-08-11,103,105.19,102.75,105,"-","1,188,150,000",103.85001,11539500,1198377190.39,1256541.0633,9502,0.0860415654206,0,397,5.2,397.784160184,37392766.1365,559024.60383,33.93550069,4.57082407463,13.6151538963,43679,41059,21904586,19500,18494,432494.389627,117769,12230280,3,2013,103.85001,397.784160184,37392766.1365,41059
"107",2013-08-12,105,108,103.5,106.64,"-","1,211,790,000",104.99498,11545225,1212190667.97,2971510.9216,9526,0.108172113537,0,316,5.25,425.666227487,37392766.1365,603616.14002,24.14323112,2.59346483308,13.1762271075,70581,45811,21950397,27001,23791,731015.442241,221673,23274506,3,2013,104.99498,425.666227487,37392766.1365,45811
"108",2013-08-13,106.99,109.35,104.65,109,"-","1,235,340,000",107.29884,11550025,1239304284.47,3376098.51,9553,0.145259296875,0,269,6.15,484.95276558,50810339.0483,518146.09836,29.55608972,1.86440442014,9.68787110837,75208,53484,22003881,33947,28196,1196357.3343,259010,27791508,3,2013,107.29884,484.95276558,50810339.0483,53484
"109",2013-08-14,109.56,115,108,112.56,"-","1,265,450,000",100.03,11553875,1155734116.25,7843077.0315,9576,0.152859201299,0,392,8.41666666667,388.972530726,50810339.0483,389416.79,43.02378882,2.06287316226,7.71366749861,60659,50484,22054365,31876,26888,1405350.26745,188717,18877399,3,2013,100.03,388.972530726,50810339.0483,50484
"110",2013-08-15,112.56,113.25,109,109.99,"-","1,300,660,000",98.28,11558050,1135925154,2833909.1424,9604,0.171678508982,0,367,7.16666666667,421.807874228,50810339.0483,416608.92,64.02507935,2.2281967355,7.05769909705,66433,59029,22113394,32388,26439,923708.574895,190244,18697134,3,2013,98.28,421.807874228,50810339.0483,59029
"111",2013-08-16,110,112.3,108.52,108.99,"-","1,271,470,000",98.51,11562350,1139007098.5,2479810.0138,9633,0.173488773256,0,307,7.21666666667,434.436852499,50810339.0483,428025.95,45.60521477,2.70918358187,6.26675963749,69457,68301,22181695,32176,25270,1099833.80928,160380,15799075,3,2013,98.51,434.436852499,50810339.0483,68301
"112",2013-08-17,108.99,113.75,108.22,113.5,"-","1,260,350,000",98.39,11567025,1138079589.75,2043745.8756,9658,0.136728411765,0,301,5.83333333333,472.32378731,50810339.0483,462826.56,29.42751688,4.24291693952,7.81102323933,58546,59253,22240948,28976,24623,983013.861818,110867,10908216,3,2013,98.39,472.32378731,50810339.0483,59253
"113",2013-08-18,112.75,114.69,112,113.5,"-","1,304,320,000",99.02,11571950,1145854489,1458372.5415,9681,0.119937314721,0,278,6.11666666667,497.58174385,50810339.0483,492030.38,44.92668611,4.99262304294,9.26017954605,42791,53134,22294082,25899,20480,831928.947317,99527,9855148,3,2013,99.02,497.58174385,50810339.0483,53134
"114",2013-08-19,113.38,123.06,111.77,119,"-","1,312,160,000",102.07,11576400,1181603148,8619908.4538,9711,0.174040606742,0,274,7.11666666667,449.591626423,50810339.0483,457988.09,37.81465044,2.47067576825,6.54848708856,65506,69938,22364020,29673,24721,1086202.69595,181610,18536956,3,2013,102.07,449.591626423,50810339.0483,69938
"115",2013-08-20,119,123.01,117.51,121.2,"-","1,377,730,000",104.59,11580925,1211248945.75,4241288.311,9741,0.16814579558,0,315,6.6,457.169013385,50810339.0483,477976.3,45.78527809,2.19512301333,7.18340071236,69460,66539,22430559,35589,27801,955506.83403,208189,21774465,3,2013,104.59,457.169013385,50810339.0483,66539
"116",2013-08-21,121.21,124.91,119.68,123.3,"-","1,403,890,000",109.75,11586075,1271571731.25,6821077.248,9768,0.135731359223,0,328,5.2,520.313904737,50810339.0483,568944,34.14204628,2.64900929448,8.97161599596,70761,63416,22493975,37681,28717,1186924.10213,195696,21477614,3,2013,109.75,520.313904737,50810339.0483,63416
"117",2013-08-22,123.3,123.5,120.6,121.15,"-","1,428,700,000",111.01,11591275,1286747437.75,3293217.694,9794,0.129604846154,0,354,5.63333333333,525.365496045,50810339.0483,581359.37,37.04061907,2.99407358739,9.26144411521,70737,62772,22556747,37527,24400,890014.517465,174912,19417003,3,2013,111.01,525.365496045,50810339.0483,62772
"118",2013-08-23,122,122,118.44,118.5,"-","1,414,290,000",107.48,11596650,1246407942,3569294.4672,9821,0.128691009302,0,381,5.68333333333,543.046065623,50810339.0483,581466.8,35.02624015,3.16365521779,9.69612299688,68764,59969,22616716,34078,28186,828835.101168,171005,18379588,3,2013,107.48,543.046065623,50810339.0483,59969
"119",2013-08-24,118.51,121.39,118.02,120.05,"-","1,374,420,000",108.79,11601300,1262105427,1678099.3516,9845,0.130946715054,0,310,5.96666666667,607.932298581,65750060.1491,508919.62,28.06437009,4.11799511818,9.96221239111,54649,51085,22667801,27218,23335,622248.642033,113599,12358432,3,2013,108.79,607.932298581,65750060.1491,51085
"120",2013-08-25,119.6,122.99,119.17,122.11,"-","1,387,640,000",112.9,11604875,1310190387.5,2288621.7465,9865,0.146141097902,0,312,8.28333333333,467.388810199,65750060.1491,407004.5,30.74091178,3.36752570898,9.02569077926,48105,45094,22712895,24835,20691,565019.388274,107052,12086159,3,2013,112.9,467.388810199,65750060.1491,45094
"121",2013-08-26,122.11,122.75,119.93,120.06,"-","1,417,200,000",111.8,11608950,1297880610,2766896.1327,9890,0.155099650307,0,244,7.75,532.757874563,65750060.1491,458603.6,27.45229801,2.91017311505,8.56754595726,57471,53528,22766423,31010,23709,642473.937222,140954,15758636,3,2013,111.8,532.757874563,65750060.1491,53528
"122",2013-08-27,120.07,127.24,120.07,126.5,"-","1,394,010,000",117.52,11613250,1364789140,9650419.9148,9918,0.165962261628,0,205,7.61666666667,562.173953526,65750060.1491,511329.52,51.94695338,2.24372176985,8.38025304838,71151,61016,22827439,36873,27980,895651.783455,193919,22789346,3,2013,117.52,562.173953526,65750060.1491,61016
"123",2013-08-28,126.48,127.32,122.62,122.62,"-","1,468,960,000",119.25,11617425,1385377931.25,3060222.796,9946,0.171206700599,0,214,7.01666666667,545.831687435,65750060.1491,526846.5,243.52033894,2.23246505527,8.27789300024,72494,63645,22891084,36209,24771,817469.698324,197898,23599317,3,2013,119.25,545.831687435,65750060.1491,63645
"124",2013-08-29,122.62,123.7,122.21,122.39,"-","1,424,680,000",119.48,11622375,1388641365,2309650.5201,9972,0.131885010101,0,272,5.93333333333,647.153737199,65750060.1491,596683.12,44.63568124,2.22205332141,9.6982221861,67844,61525,22952609,32714,22409,2687667.89329,224747,26852781,3,2013,119.48,647.153737199,65750060.1491,61525
"125",2013-08-30,122.35,135.75,120.99,133.49,"-","1,422,120,000",124.79,11627225,1450961407.75,8869874.8344,9999,0.142911448454,0,293,6.15,634.079924326,65750060.1491,610597.47,43.30645342,3.06872697427,10.0566155544,72629,60716,23013325,35621,24259,727229.976175,159447,19897419,3,2013,124.79,634.079924326,65750060.1491,60716
"126",2013-08-31,133.09,140.89,132.72,135.35,"-","1,547,640,000",132.75,11632600,1544227650,7600299.265,10022,0.109211246512,0,369,6.55,702.717441908,65750060.1491,717779.25,32.35235089,3.33426647188,13.6633972931,82290,52533,23065858,33954,24361,753757.547583,162165,21527351,3,2013,132.75,702.717441908,65750060.1491,52533
"127",2013-09-01,135.14,145.81,134.81,138.34,"-","1,572,230,000",130.82,11638150,1522502783,3393593.2684,10043,0.0955159099099,0,333,5.11666666667,725.596614435,65750060.1491,729321.5,25.28747187,3.7803271594,16.0016126201,49046,45578,23111436,27222,22440,1064159.23048,147474,19292550,3,2013,130.82,725.596614435,65750060.1491,45578
"128",2013-09-02,138.63,146.5,134.89,135.85,"-","1,613,600,000",131.03,11644025,1525716595.75,3110672.0314,10065,0.0950568042553,0,332,4.58333333333,768.086506271,65750060.1491,775828.63,46.83183395,4.28178896533,15.3763403758,52118,50456,23161892,28807,24801,748660.793428,138283,18119264,3,2013,131.03,768.086506271,65750060.1491,50456
"129",2013-09-03,135.61,138.34,133,136.77,"-","1,579,180,000",130.45,11648650,1519566392.5,2605548.617,10089,0.134384427027,0,311,6.35,604.663845362,65750060.1491,607244.75,30.91428847,2.8834289266,12.0239342217,54757,50503,23212395,32641,25099,894041.010826,161440,21059813,3,2013,130.45,604.663845362,65750060.1491,50503
"130",2013-09-04,136.53,144.5,123.61,126.74,"-","1,590,550,000",126.74,11653000,1476901220,11042759.7462,10111,0.130845471264,0,284,6.65,751.934693043,86933017.7712,554360.76,24.59734787,2.24367782764,10.8409097309,58274,51136,23263531,34303,25741,895742.785135,194948,24707681,3,2013,126.74,751.934693043,86933017.7712,51136
"131",2013-09-05,126.76,131.44,121.83,126.43,"-","1,477,250,000",124.51,11657075,1451422408.25,5390802.6485,10136,0.158361791411,0,287,7.05,704.398591759,86933017.7712,511611.59,34.00943099,2.00603848739,8.49542675434,63542,60222,23323753,37741,25071,858463.127898,204832,25503578,3,2013,124.51,704.398591759,86933017.7712,60222
"132",2013-09-06,126.49,127.34,119.15,119.15,"-","1,474,670,000",122.44,11661825,1427873853,4146128.206,10163,0.146285326316,0,246,5.78333333333,821.078113093,86933017.7712,585630.52,33.00862693,3.63870210116,9.23532643664,57620,63412,23387165,35505,26792,838119.747745,131448,16094489,3,2013,122.44,821.078113093,86933017.7712,63412
"133",2013-09-07,118.89,125.94,118.46,124.15,"-","1,386,610,000",120.15,11665900,1401657885,1722137.7075,10187,0.147682785276,0,245,7.65,704.398591759,86933017.7712,492855.3,27.40258306,3.56850646644,9.08807324224,56635,54231,23441396,34405,21398,667774.7839,114950,13811249,3,2013,120.15,704.398591759,86933017.7712,54231
"134",2013-09-08,124.13,124.72,120.49,121.66,"-","1,448,180,000",118.51,11669625,1382967258.75,7243736.7777,10207,0.135621993289,0,230,8.1,643.898099215,86933017.7712,444056.97,22.51021597,4.63764647336,9.55577727566,43712,46470,23487866,26077,23071,409117.852337,80795,9575050,3,2013,118.51,643.898099215,86933017.7712,46470
"135",2013-09-09,121.86,129.06,119.75,127.11,"-","1,422,180,000",121.66,11674450,1420313587,3218481.189,10231,0.126053238342,0,218,6.13333333333,834.042504353,86933017.7712,590659.3,30.43641891,3.84559942185,10.7459029218,53474,54966,23542832,33571,29570,527143.176101,126248,15359356,3,2013,121.66,834.042504353,86933017.7712,54966
